"","ID","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","obj_ses1","fri_ses2","ability_ALT_rt","moral_ALT_rt","ability_ALT_d","moral_ALT_d","ability_IAT","moral_IAT","ability_SRET_EW","moral_SRET_EW","ability_SRET_rt","moral_SRET_rt","ability_SRET_RJ1_d","moral_SRET_RJ1_d","ability_SRET_RJ2_d","moral_SRET_RJ2_d"
"1","phase_003_subj_10",0.314526814129492,-0.326268790799953,0.760821054451737,-0.859174549653064,0.492150779997121,0.306556330305246,0.4133149900547,0.345347520738425,0.381702041804127,-0.837877628745334,0.120878886058661,0.478139396071867,-0.238420981902893,0.723271778597586,-0.903830292803284,-0.245209311516299,-0.276750489197312,-0.764033741496642,0.509187709519063,-1.41923462097469,0.132448493987018,-0.305438077843388,0.488886258053218,0.401809382292661,0.129381453633526,0.180303669597061,-0.355386446198658,-0.463322274769436,0.854513179248106,-0.292460284900386,1.23166296738509,-0.353936830550824,-0.221561947547169,1.14146604297702,0.797547362131619,0.741663379167849,0.0386802871145532,-0.4048872612752,-0.0166620679800822,0.218681057487634,-0.487319940135417,0.0901675139773075,-0.634709964282674,-0.305989460281771,0.0810604110973485,0.02454316977798,2.08384586845704,-0.500743737330832,-0.71378959020014,1.38585450994445,-0.388238960351584,-0.617340222803808,0.856167363503887,-0.482058324721523,-0.550005642048881,1.83499467652495,-0.472651313110086,-0.260394856587128,1.40442239826699,-0.301537999008524,-0.556129245982661,-1.50287197935114,-0.596233615276286,-0.862301690045278,-0.354796394602928,-0.855480931172039,0.131522176052242,0.517462301201121,-0.105308720601662,0.887760777256468,-0.0421270118537803,-0.819561298306516,-0.37907849640794,0.545471181340673,-0.196893929963811,-0.00245576743875378,-0.875991639810511,-1.37507377739258,-0.851748839403005,-1.185676488827,-0.0384087957060697,0.972763850065131,0.657660689645327,0.864279240029337,-0.824802749827971,-0.642788855865946,-0.777103487786862,-0.54026686137831,-0.526594350519575,-0.751362405928278,-0.0637539222184122,-0.239462227918763,0.983410403954423,0.778788957934454,-0.828054708420032,0.336607397153299,-0.048326256818627,0.0479864760110909,0.00575063023652294,-0.671912955982003,1.05862640015307,-0.237238774078096,-0.917194797877535,-1.12341071336026,1.10139496015451,-0.545753458182725,0.295258375123297,0.941260628057303,0.795766681828293,0.86567749874112,-0.233718410792519,0.276726410591919,0.0749701549202056,-0.583377205498575,0.245875552670332,-0.343469246195799,-0.271911614669887,-0.577790779803742,-0.801000642845404,-1.81084627918277,1.02461194928962,0.188973965839402,-0.0561214181251121,-0.653542454945578,-0.427211026122267,0.423358206176821,0.869288211216883,-0.366934730778892,-0.457319203939102,0.616828804521756,0.222609520190094,0.159212234007772,0.485424761694386,-0.394679219938285,0.439821339098142,0.894204417701875,0.870106213281993,0.375254839118212,-1.10925348645,1.18545133159737,-0.200506551499703,0.804051447502581,0.642419511505907,0.764174573186744,0.648044478929346,-0.144987274399788,-0.215156500718325,-0.57034942500677,0.292080847798176,0.136635815020465,-0.494642608970453
"2","phase_003_subj_11",0.314526814129492,0.458961839689886,-0.906686528943573,-0.0328556233136928,0.492150779997121,0.306556330305246,0.4133149900547,0.345347520738425,-0.425004374277704,0.764603159311332,0.120878886058661,0.478139396071867,1.01080562119247,0.723271778597586,0.127069111459872,-0.245209311516299,-0.276750489197312,0.798197851888768,-0.142520732944267,0.343419735445727,0.779260071418768,0.409144960087887,0.488886258053218,0.401809382292661,0.129381453633526,0.180303669597061,-0.355386446198658,-0.463322274769436,-0.468010295095886,-0.292460284900386,-0.0073899778043108,-0.353936830550824,-0.221561947547169,1.14146604297702,0.797547362131619,0.741663379167849,1.25469181327832,0.469182663280274,0.745248858745498,0.218681057487634,0.420539059450194,0.0901675139773075,0.326913867145594,0.5685145085917,0.0810604110973485,0.02454316977798,-0.478927901307975,1.99305923175242,1.39818784433322,1.38585450994445,2.5706125102067,1.61663195036393,0.856167363503887,2.07031364722507,-0.550005642048881,1.83499467652495,2.11151836617658,-0.260394856587128,1.40442239826699,-0.301537999008524,1.79456832317094,1.08155402274672,-1.35166310767924,0.77444453671991,-1.24710932702929,-1.66738075830324,-0.738946962819834,-1.31552035727891,-0.907888818520389,0.887760777256468,-1.10162135997635,0.957332378625285,-0.37907849640794,0.545471181340673,0.834748223909073,-0.00245576743875378,0.262571137514262,-0.0551079185596267,0.275697650648868,-0.0709189675560075,-0.0384087957060697,0.322098668439119,0.0215004456230202,1.47400218215382,-0.824802749827971,-0.0804883436910402,1.32159747520262,1.26741095196952,1.11860414830866,-0.751362405928278,0.802954804156219,0.902239199978279,1.57088716546164,0.167664393439867,0.664818117154434,-0.292810895664952,0.711302092549167,1.14513181390103,0.00575063023652294,1.73358324941976,1.05862640015307,1.57080824654739,0.59048161824142,-0.531708526113966,1.66785883025442,0.793339173358302,1.00585628271669,1.57253275594107,1.41730494418797,0.86567749874112,-0.876124753025509,0.276726410591919,-0.523601081982389,1.51636329085766,-0.326695757483265,1.13949239188563,0.882278614688369,1.27334783319806,0.425493492165976,0.886653262067774,-1.41505579268756,0.77212675612909,-1.82043850043332,0.330684655346715,-0.427211026122267,1.10808225025059,-0.668526455519666,0.970515773436924,1.41793807525683,1.26864579753529,0.738612232888793,0.159212234007772,-0.00884377096204331,0.813375430947866,-0.111874754583567,-0.470848153175342,-0.38574292669173,-1.1152495387496,-0.804770592955991,-0.145035767112745,-1.2156022586043,0.54043590509077,-1.09998595769124,0.764174573186744,0.214578557517829,0.519028779115148,-1.25354149711184,-1.55521451280177,-1.40947314728007,-1.06643293926652,0.91714256100008
"3","phase_003_subj_13",1.36924006417706,0.458961839689886,0.760821054451737,1.61978222936505,1.32286166032783,0.306556330305246,0.4133149900547,1.14585352503072,1.18840845788596,0.764603159311332,1.13424688085043,1.29618060771863,-0.238420981902893,0.723271778597586,1.15796851572303,-0.245209311516299,0.893043595393007,-0.764033741496642,-1.44593761787093,-1.41923462097469,0.779260071418768,-0.305438077843388,1.60920419792004,0.401809382292661,-0.841944981853991,1.2227490237042,1.24067946842567,-0.463322274769436,0.854513179248106,1.34206775182066,-0.0073899778043108,-0.353936830550824,1.20722856035316,-1.04997448991398,-0.471966318729787,0.741663379167849,0.0386802871145532,1.34325258783575,0.745248858745498,0.218681057487634,1.3283980590358,0.0901675139773075,0.326913867145594,1.44301847746517,0.0810604110973485,0.97417504657212,-0.478927901307975,-0.500743737330832,-0.71378959020014,-0.720141920575363,-0.388238960351584,-0.617340222803808,0.856167363503887,-0.482058324721523,-0.550005642048881,-0.543877288145283,-0.472651313110086,-0.260394856587128,1.40442239826699,-0.301537999008524,-0.556129245982661,-0.210658978302212,-1.35166310767924,-0.862301690045278,-1.24710932702929,-1.66738075830324,-0.738946962819834,0.517462301201121,-0.907888818520389,1.75483586649919,-0.0421270118537803,0.957332378625285,-0.37907849640794,0.545471181340673,0.834748223909073,-0.00245576743875378,-2.01455441713528,1.26485794027332,-1.97919532945488,-3.41519153136899,-0.0384087957060697,1.62342903169114,0.0215004456230202,0.864279240029337,0.528788712369319,1.60641319283368,1.84627271594999,1.26741095196952,0.57020464869925,1.7027628549933,-0.0637539222184122,0.331388486029758,0.983410403954423,1.38991352242904,0.664818117154434,0.96602568997155,0.711302092549167,1.69370448284601,1.4520341347221,1.73358324941976,0.436559718754711,2.17349058675589,-1.67103300593701,1.24339803562492,1.10139496015451,0.123792857587789,1.71645419031007,0.941260628057303,0.795766681828293,0.246280938475425,-0.233718410792519,1.49238915755904,-1.72074355578758,0.46649304267954,0.818446862823928,0.398011572844917,0.882278614688369,0.347778526697157,-0.187753575339714,0.886653262067774,1.02461194928962,0.188973965839402,0.531984275977623,-1.63776956523787,1.24289632729354,-0.261365837896944,0.3566833223047,0.970515773436924,2.04302383498881,0.616828804521756,1.25461494558749,0.619463692087712,-0.00884377096204331,1.21606031457658,0.99151743277985,0.894204417701875,2.12595535325571,1.26544621019168,-0.964879408875535,1.3322339539956,0.130758930373138,0.899170457651172,-1.9984991228415,1.03892783288148,0.214578557517829,-4.72047941436474,-2.14286320319213,1.11442842522172,-0.476445144279808,-1.4630931810298,-0.639591105446655
"4","phase_003_subj_2",0.314526814129492,1.24419247017972,1.59457484614939,0.793463303025679,1.32286166032783,0.306556330305246,1.28317875573468,0.345347520738425,1.18840845788596,1.56584355333967,0.120878886058661,1.29618060771863,-0.238420981902893,0.723271778597586,0.127069111459872,0.964009156059176,-0.276750489197312,-0.764033741496642,-2.09764606033426,-2.00678607311482,0.779260071418768,1.12372799801916,1.04904522798663,0.401809382292661,1.10070788912104,0.180303669597061,1.24067946842567,-0.463322274769436,-0.468010295095886,1.34206775182066,1.23166296738509,-0.353936830550824,1.20722856035316,1.14146604297702,-0.471966318729787,0.741663379167849,0.0386802871145532,0.469182663280274,1.50715978547108,0.218681057487634,1.3283980590358,1.17003083613411,0.326913867145594,1.44301847746517,0.0810604110973485,0.97417504657212,-0.478927901307975,-0.500743737330832,-0.71378959020014,-0.720141920575363,-0.388238960351584,-0.617340222803808,0.856167363503887,-0.482058324721523,1.81454852846896,-0.543877288145283,-0.472651313110086,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,-0.210658978302212,-1.35166310767924,-0.862301690045278,-1.24710932702929,-1.66738075830324,-0.738946962819834,-2.23201168651892,-1.71046891643912,0.887760777256468,-0.0421270118537803,0.957332378625285,-0.37907849640794,-1.25960779375379,0.834748223909073,-0.00245576743875378,1.40113391483903,-0.0551079185596267,1.40314414070074,-0.0709189675560075,1.34156436430488,0.972763850065131,0.0215004456230202,1.47400218215382,-0.148007018729326,1.60641319283368,0.796922234455252,1.26741095196952,0.57020464869925,1.08923153976291,-0.0637539222184122,0.902239199978279,0.983410403954423,0.778788957934454,1.41125452994167,1.5954439827898,-0.048326256818627,1.69370448284601,0.00575063023652294,0.530835146718878,1.05862640015307,1.57080824654739,-3.17870942205597,1.24339803562492,0.534931090054591,1.46288548912882,1.71645419031007,0.309988500173538,0.795766681828293,1.48507405900682,-0.233718410792519,0.884557784075477,-1.72074355578758,0.46649304267954,0.818446862823928,-0.343469246195799,0.882278614688369,0.347778526697157,0.425493492165976,0.886653262067774,-0.195221921698969,0.77212675612909,1.12008997008036,-1.14565601009173,0.686193876154937,0.423358206176821,1.38189310012907,-0.366934730778892,0.792852315524855,1.26864579753529,0.738612232888793,0.619463692087712,-0.00884377096204331,1.21606031457658,1.54321352646156,0.894204417701875,1.49803078326885,0.110588123696338,-0.655353945439181,-0.189947926072463,-0.264418892413772,-0.369988906331462,-0.0294170800654074,-0.0600852058974568,-1.08581920671672,-0.331963510713233,0.0823750168729391,0.974836687060478,-0.229591197180054,-1.3286368990117,0.361975451651088
"5","phase_003_subj_3",-0.740186435918071,-1.89673005177963,-0.906686528943573,-1.68549347599244,-1.99998186099501,-1.68309314251461,-0.456548775625275,-1.25566448784616,-1.23171079035954,-0.837877628745334,-1.90585710352488,-1.15794302722166,-0.238420981902893,-1.20162612952192,-1.93472969706644,0.964009156059176,0.893043595393007,0.798197851888768,-0.142520732944267,0.343419735445727,-1.80798623830823,0.409144960087887,-1.75174962168044,-0.423129880128598,-0.841944981853991,-0.862141684510083,-0.355386446198658,-0.463322274769436,-0.468010295095886,-0.292460284900386,-0.0073899778043108,-3.29658519033702,-1.6503524554475,-2.14569475635948,-1.74147999959119,-1.9913525894873,0.0386802871145532,-1.27895718583067,-1.54048392143124,-2.17254876677932,-1.39517893972103,-0.989695808179495,-2.55795762713921,-1.18049342915524,-2.39005393932486,-1.8747205838103,-0.478927901307975,-0.500743737330832,-0.71378959020014,-0.720141920575363,-0.388238960351584,-0.617340222803808,-1.16567387519309,-0.482058324721523,1.81454852846896,-0.543877288145283,-0.472651313110086,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,-0.210658978302212,0.914625369529617,1.5928176501025,1.4298294702498,1.58021855022156,0.131522176052242,0.517462301201121,1.49985147523579,-0.846389401228982,-0.0421270118537803,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,-0.00245576743875378,0.262571137514262,-0.0551079185596267,0.275697650648868,-2.300434010098,-0.0384087957060697,-1.62989687643892,-0.614659798399286,0.254556297904854,-0.148007018729326,-1.20508936804085,-1.8264539692816,-1.7453854036102,-1.07499385012899,1.08923153976291,-1.79717137496767,-1.38116365581581,-0.779019880567221,-1.66570930004389,-2.3209275339945,-1.55164748130145,-0.048326256818627,-1.04915886187885,-1.44053287424906,-1.27328700733244,-2.05170700683871,-1.44260345449509,0.59048161824142,-0.531708526113966,-0.597996650145238,-0.545753458182725,-1.83653534765687,-1.58382788347776,-1.69038636761041,-1.61190874232166,-0.876124753025509,-0.938936336375199,-0.523601081982389,0.991428166768598,-0.326695757483265,0.398011572844917,0.882278614688369,0.347778526697157,1.03874055967167,0.886653262067774,1.02461194928962,0.77212675612909,1.12008997008036,-0.161428899799432,-0.983913477260869,0.423358206176821,0.869288211216883,0.970515773436924,-1.08240496367108,1.26864579753529,-2.3574040433034,-1.22154214023205,-1.98591790158776,-1.60273387082444,0.99151743277985,-0.470848153175342,0.242181643295131,-0.726022007171278,0.365201705854453,0.624957468257327,0.796661750608483,-0.0465842718262514,-0.960702761877676,-0.884344984981658,0.648044478929346,0.384222251594517,0.53432539209407,0.0270692891502879,0.0312448253090613,1.1439889422184,1.12948990090778
"6","phase_003_subj_4",1.36924006417706,1.24419247017972,1.59457484614939,1.61978222936505,1.32286166032783,1.30138106671517,1.28317875573468,1.14585352503072,1.18840845788596,1.56584355333967,1.13424688085043,1.29618060771863,1.01080562119247,1.68572073265734,1.15796851572303,0.964009156059176,0.893043595393007,0.798197851888768,1.16089615198239,0.930971187585865,0.779260071418768,1.12372799801916,1.04904522798663,1.22674864471392,1.10070788912104,1.2227490237042,1.24067946842567,1.11134734826452,0.854513179248106,1.34206775182066,1.23166296738509,1.11738734934227,1.20722856035316,1.14146604297702,0.797547362131619,0.741663379167849,1.25469181327832,1.34325258783575,1.50715978547108,1.41429596962111,1.3283980590358,1.17003083613411,1.28853769857386,1.44301847746517,1.31661758630845,0.97417504657212,2.08384586845704,1.99305923175242,1.39818784433322,1.38585450994445,-0.388238960351584,-0.617340222803808,0.856167363503887,2.07031364722507,-0.550005642048881,1.83499467652495,2.11151836617658,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,1.08155402274672,-1.35166310767924,-1.68067480342787,-1.24710932702929,-1.66738075830324,-1.60941610169191,-0.399029028038893,-1.71046891643912,-0.846389401228982,-1.10162135997635,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,1.23279525425418,0.262571137514262,-0.0551079185596267,0.275697650648868,1.04383855371499,1.34156436430488,0.972763850065131,1.29382093366763,1.47400218215382,1.20558444346796,1.04411268065877,1.32159747520262,1.26741095196952,1.66700364791807,1.08923153976291,0.802954804156219,1.4730899139268,-0.779019880567221,1.38991352242904,1.41125452994167,2.22486227560805,0.711302092549167,2.24227715179098,1.4520341347221,1.73358324941976,1.05862640015307,2.17349058675589,1.3443198263009,1.83510022287121,1.10139496015451,1.46288548912882,1.71645419031007,1.57253275594107,0.174228419468617,1.48507405900682,2.33590695813944,1.49238915755904,1.87068386562799,1.51636329085766,1.96358948313112,1.13949239188563,1.4593737293675,1.27334783319806,1.03874055967167,0.886653262067774,1.02461194928962,1.35527954641878,1.12008997008036,1.31491176563901,1.24289632729354,1.10808225025059,1.38189310012907,0.970515773436924,2.04302383498881,1.26864579753529,0.738612232888793,1.53996660824759,1.47396182700725,1.6187451982053,1.54321352646156,0.894204417701875,0.870106213281993,-0.36173184306009,-0.158750086654219,0.626768016960862,-0.340528938775155,0.187136724538859,-0.518273786940469,0.764174573186744,0.648044478929346,1.79113495831912,0.187106111065065,1.43168662724265,-0.26413001851254,-1.12072353267123,-2.10838902167348
"7","phase_003_subj_6",1.36924006417706,1.24419247017972,1.59457484614939,1.61978222936505,1.32286166032783,1.30138106671517,1.28317875573468,1.14585352503072,1.18840845788596,1.56584355333967,1.13424688085043,1.29618060771863,1.01080562119247,1.68572073265734,1.15796851572303,0.964009156059176,0.893043595393007,0.798197851888768,1.16089615198239,1.518522639726,0.779260071418768,1.12372799801916,1.04904522798663,1.22674864471392,1.10070788912104,1.2227490237042,1.24067946842567,1.11134734826452,0.854513179248106,1.34206775182066,1.23166296738509,1.11738734934227,1.20722856035316,1.14146604297702,0.797547362131619,0.741663379167849,1.25469181327832,1.34325258783575,1.50715978547108,1.41429596962111,1.3283980590358,1.17003083613411,1.28853769857386,1.44301847746517,1.31661758630845,0.97417504657212,2.08384586845704,1.99305923175242,1.39818784433322,1.38585450994445,-0.388238960351584,-0.617340222803808,0.856167363503887,-0.482058324721523,-0.550005642048881,1.83499467652495,2.11151836617658,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,1.08155402274672,-1.35166310767924,-1.68067480342787,-1.24710932702929,-1.66738075830324,-1.60941610169191,-0.399029028038893,-1.71046891643912,-0.846389401228982,-1.10162135997635,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,1.23279525425418,0.262571137514262,-0.0551079185596267,0.275697650648868,1.04383855371499,1.34156436430488,1.62342903169114,1.29382093366763,1.47400218215382,1.20558444346796,1.04411268065877,1.32159747520262,1.26741095196952,1.66700364791807,1.08923153976291,0.802954804156219,1.4730899139268,-0.191543119060007,1.38991352242904,1.41125452994167,2.22486227560805,0.711302092549167,2.24227715179098,1.4520341347221,1.73358324941976,1.05862640015307,2.17349058675589,1.3443198263009,1.83510022287121,1.10139496015451,1.46288548912882,1.71645419031007,1.57253275594107,0.174228419468617,1.48507405900682,2.33590695813944,1.49238915755904,1.87068386562799,1.51636329085766,1.96358948313112,1.13949239188563,1.4593737293675,1.27334783319806,1.03874055967167,0.886653262067774,1.02461194928962,1.35527954641878,1.12008997008036,1.31491176563901,1.24289632729354,1.10808225025059,1.38189310012907,0.970515773436924,2.04302383498881,1.26864579753529,0.738612232888793,1.53996660824759,1.47396182700725,1.6187451982053,1.54321352646156,0.894204417701875,0.870106213281993,-0.448389936309444,0.950883669775934,-0.386084523967043,0.87050537026722,-0.894502305150838,-1.81278819509008,1.03892783288148,-0.218887363893689,0.291568848778479,-0.0622253006764154,0.0270692891502879,-1.65421371457931,0.0947411289759526,-0.0587901192957158
"8","phase_003_subj_8",0.314526814129492,-0.326268790799953,-0.072932737245918,0.793463303025679,-1.1692709806643,0.306556330305246,0.4133149900547,-0.455158483553869,-0.425004374277704,-0.837877628745334,-0.892489108733112,-1.15794302722166,1.01080562119247,-1.20162612952192,-0.903830292803284,0.964009156059176,-0.276750489197312,-0.764033741496642,-1.44593761787093,0.930971187585865,0.132448493987018,0.409144960087887,-0.631431681813609,0.401809382292661,0.129381453633526,-0.862141684510083,-0.355386446198658,-0.463322274769436,-0.468010295095886,-0.292460284900386,-0.0073899778043108,-0.353936830550824,-0.221561947547169,0.0457457765315218,-0.471966318729787,0.741663379167849,-1.17733123904921,-1.27895718583067,-1.54048392143124,-0.976933854645843,-0.487319940135417,0.0901675139773075,-0.634709964282674,-1.18049342915524,-1.15449676411375,-0.92508870701616,-0.478927901307975,-0.500743737330832,-0.71378959020014,-0.720141920575363,-0.388238960351584,-0.617340222803808,-1.16567387519309,-0.482058324721523,1.81454852846896,-0.543877288145283,-0.472651313110086,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,1.08155402274672,0.914625369529617,0.77444453671991,-0.354796394602928,-0.0435811040408397,0.131522176052242,0.517462301201121,0.697271377317065,0.0206856880137428,-1.10162135997635,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,-0.00245576743875378,1.40113391483903,-0.0551079185596267,0.275697650648868,1.04383855371499,-1.41838195571702,0.322098668439119,1.29382093366763,0.254556297904854,1.20558444346796,0.481812168483866,0.272246993707881,1.26741095196952,1.11860414830866,0.475700224532514,-0.930462648593043,-0.810312941867284,0.395933642447208,0.167664393439867,-0.828054708420032,-0.292810895664952,-0.807954606186421,-0.500586192933881,-0.717391122006268,-0.671912955982003,-0.185506962643645,-0.237238774078096,-0.163356589818058,0.0599936611323281,-1.16446052024515,0.123792857587789,-0.415339532470092,-0.321283627710226,0.174228419468617,-0.37311562179027,-0.233718410792519,0.276726410591919,0.6735413918228,1.51636329085766,-0.326695757483265,0.398011572844917,0.882278614688369,-0.577790779803742,-0.187753575339714,-0.012513251682408,0.414695013795326,0.77212675612909,-0.0561214181251121,0.330684655346715,0.686193876154937,0.423358206176821,0.869288211216883,-0.366934730778892,0.167766555792877,0.616828804521756,-0.809395905207302,-0.761290682152106,-0.503112303618473,-0.394679219938285,-0.111874754583567,-1.83590072405256,-1.64159206666545,-0.556932225083567,-1.77460207341806,0.177648555993569,-2.58964176545011,-0.372706592335708,0.145369675465341,-0.334838465592191,0.648044478929346,4.256049359362,-0.0152153208969958,0.889630553720133,0.701323426019691,0.646276013329136,0.325974278136283
"9","phase_003_subj_9",0.314526814129492,-1.11149942128979,-1.74044032064123,0.793463303025679,-1.1692709806643,0.306556330305246,1.28317875573468,-1.25566448784616,-2.03841720644137,-0.837877628745334,1.13424688085043,0.478139396071867,1.01080562119247,-1.20162612952192,0.127069111459872,-3.87286471424273,-0.276750489197312,-0.764033741496642,0.509187709519063,0.930971187585865,0.132448493987018,1.12372799801916,1.04904522798663,-0.423129880128598,0.129381453633526,-0.862141684510083,1.24067946842567,-0.463322274769436,0.854513179248106,-0.292460284900386,-0.0073899778043108,-0.353936830550824,-0.221561947547169,-2.14569475635948,-0.471966318729787,0.741663379167849,0.0386802871145532,0.469182663280274,-0.778572994705662,0.218681057487634,1.3283980590358,0.0901675139773075,0.326913867145594,1.44301847746517,0.0810604110973485,0.02454316977798,-0.478927901307975,-0.500743737330832,1.39818784433322,-0.720141920575363,-0.388238960351584,1.61663195036393,0.856167363503887,2.07031364722507,1.81454852846896,-0.543877288145283,2.11151836617658,-0.260394856587128,1.40442239826699,-0.301537999008524,1.79456832317094,-0.210658978302212,-0.596233615276286,0.77444453671991,-1.24710932702929,1.58021855022156,1.00199131492432,1.43395363044114,0.697271377317065,1.75483586649919,3.13635603251394,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,-0.00245576743875378,1.40113391483903,-0.0551079185596267,1.40314414070074,-0.0709189675560075,1.34156436430488,1.62342903169114,1.29382093366763,0.254556297904854,1.20558444346796,1.04411268065877,1.32159747520262,0.0622924097376322,0.0218051490898375,1.08923153976291,0.802954804156219,0.331388486029758,0.395933642447208,0.778788957934454,0.664818117154434,-0.292810895664952,0.711302092549167,-1.04915886187885,0.00575063023652294,-1.27328700733244,0.436559718754711,-1.44260345449509,0.59048161824142,-0.531708526113966,1.66785883025442,1.46288548912882,0.295258375123297,0.309988500173538,0.795766681828293,0.86567749874112,-0.233718410792519,0.884557784075477,-0.523601081982389,1.51636329085766,0.818446862823928,-0.343469246195799,-1.42610184402814,1.27334783319806,0.425493492165976,0.886653262067774,1.02461194928962,1.35527954641878,-1.23233280633058,0.822798210492862,-0.427211026122267,1.10808225025059,-1.18113134443185,0.970515773436924,-0.457319203939102,0.616828804521756,0.738612232888793,0.159212234007772,0.979693294350816,1.21606031457658,0.99151743277985,-0.470848153175342,0.242181643295131,-0.321219740441806,0.138740044039553,-0.203549764824371,0.940753253958847,0.920911945685136,0.298308086554746,-0.609591725286924,-2.38621697095128,-0.717184640439371,-0.309771523312347,0.624488003307346,-0.641856798511615,-0.22032868992171,-0.664301301941066
"10","phase_004_subj_1",1.36924006417706,1.24419247017972,1.59457484614939,1.61978222936505,1.32286166032783,1.30138106671517,1.28317875573468,1.14585352503072,1.18840845788596,1.56584355333967,1.13424688085043,1.29618060771863,1.01080562119247,1.68572073265734,1.15796851572303,0.964009156059176,0.893043595393007,0.798197851888768,1.16089615198239,0.930971187585865,0.779260071418768,1.12372799801916,1.04904522798663,1.22674864471392,1.10070788912104,1.2227490237042,1.24067946842567,1.11134734826452,0.854513179248106,1.34206775182066,1.23166296738509,1.11738734934227,1.20722856035316,0.0457457765315218,0.797547362131619,0.741663379167849,1.25469181327832,1.34325258783575,1.50715978547108,1.41429596962111,1.3283980590358,1.17003083613411,1.28853769857386,1.44301847746517,1.31661758630845,0.97417504657212,2.08384586845704,1.99305923175242,1.39818784433322,1.38585450994445,-0.388238960351584,-0.617340222803808,0.856167363503887,-0.482058324721523,-0.550005642048881,1.83499467652495,2.11151836617658,-0.260394856587128,-0.710620914093178,-0.301537999008524,-0.556129245982661,1.08155402274672,-1.35166310767924,-1.68067480342787,-1.24710932702929,-1.66738075830324,-1.60941610169191,-1.31552035727891,-1.71046891643912,-0.846389401228982,-1.10162135997635,0.957332378625285,0.95432348746055,0.545471181340673,0.834748223909073,1.23279525425418,0.262571137514262,-0.0551079185596267,0.275697650648868,1.04383855371499,1.34156436430488,0.972763850065131,1.29382093366763,1.47400218215382,1.20558444346796,1.04411268065877,1.84627271594999,1.26741095196952,1.66700364791807,1.08923153976291,0.802954804156219,1.4730899139268,-0.191543119060007,1.38991352242904,1.41125452994167,2.22486227560805,0.711302092549167,2.24227715179098,1.4520341347221,1.73358324941976,1.05862640015307,2.17349058675589,1.3443198263009,1.83510022287121,1.10139496015451,1.46288548912882,1.71645419031007,1.57253275594107,-0.447309842891059,1.48507405900682,2.33590695813944,1.49238915755904,1.87068386562799,1.51636329085766,1.96358948313112,1.13949239188563,1.4593737293675,1.27334783319806,1.03874055967167,0.886653262067774,1.02461194928962,1.35527954641878,1.12008997008036,1.31491176563901,1.24289632729354,1.10808225025059,1.38189310012907,0.970515773436924,1.41793807525683,1.26864579753529,1.25461494558749,1.07971515016765,1.47396182700725,1.6187451982053,1.54321352646156,0.894204417701875,0.870106213281993,0.954181310495596,-0.548586227476309,0.679050026555372,-1.90179987787099,-1.01408048933764,-0.395376849457912,0.764174573186744,0.214578557517829,-0.397488664957007,0.00561188533439274,-1.23795631078083,-1.19504464171228,-1.40955353530395,-1.79257523517809
