"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.964003324916837,-0.120343795935432,0.680681071661598,1.55249959931503,-0.145684764776961
-0.85290371766447,-1.16521554198629,1.04403108451433,0.114702066230834,-0.311468299055091
2.56611111019714,-3.66149725899617,-0.607087629724701,0.0286864960109244,-3.07647895608461
-0.584759541709091,-0.706343809100633,-0.384074444836364,0.415680512552709,-0.455658328109026
-0.812039548632272,1.49296019852984,-0.688752894966254,-0.967077747536332,-0.469911848363972
0.520559472398959,-0.0761010883067604,2.3134154642857,0.0988957998034908,0.120451118268677
-0.0868725502764478,0.386674558910294,0.591066822060568,-2.49287298981373,-0.747101602343881
-3.07358283611534,1.55047525921098,1.95276438074215,2.06208056560873,-0.0327981377383883
0.495124145827366,-0.943222665598346,-1.89739774743424,0.0192162619990167,1.14417739499732
0.304026781732963,-1.32251381481584,1.67927006496693,1.12951082256834,-1.75412596593386
0.177439250394837,-0.902457344916248,0.070976094030031,1.29161258736493,-0.159967982255741
-1.19876757108269,0.493240688912661,-0.552403237245725,-2.15499318361089,-1.21703600709087
-4.16192681290341,7.07476172931896,1.97268164271488,1.03287056221631,-0.0924796334006071
1.13014505185537,-0.221120624997127,0.282564501888544,-1.32494784489594,0.196799602594995
0.372030415902297,-1.39691511432354,0.488381409558478,0.18351430689656,-0.617413143542224
1.90860593307233,0.0271885119872533,0.655476926496531,1.78179696135027,-0.524863068362216
2.41195060822327,-0.850428280315299,0.427764594436724,-0.489444288699652,-1.60878851232643
-4.03734741914578,6.89561624124789,2.47042629013816,0.62870308742499,0.852173969216007
-0.152530366904222,0.85185336820737,-0.745633828718559,-0.014757409670652,-0.953744858271039
-7.48484022933106,11.1980114203077,5.63356065150788,0.0433589965769906,1.57533150008812
1.4239904937238,0.205922672124395,0.436663764332217,1.93983189206721,-0.953688168375961
0.117370064794867,-0.866078977761248,1.1556163515825,-0.619956051338462,0.095137282253026
-7.4204100803319,14.1589453549559,4.7826050160514,1.52392798023758,4.35262322575397
-0.39493905899204,-1.69482462561526,-0.925502072167758,0.484734563637898,0.639141445979254
-1.14591891288024,-0.258932296139766,-5.5625286138901,1.68761350196135,0.712736845868059
1.00961045910993,-0.0570005785877282,0.703073902176245,1.42600469589107,2.16897627149759
1.3385361076017,1.39767036355178,0.712537444605556,0.0489467693400286,1.33514302291339
-3.19719540041322,0.679742723941372,-0.280776205309682,0.72747591112449,-1.22247457853357
-0.741386650316497,-0.863953551766852,0.292814441121881,0.649509630578788,1.58726325688766
-3.84072152009349,6.32901080190491,1.90882179233944,0.130594445099723,1.0198328515726
1.22730098951932,0.640283405156137,-1.10290892938328,-1.31323738292194,-0.751119143236304
-1.11359058868772,-0.704838919360336,1.35600521844586,-0.363511812577363,-0.753392753138853
0.244693969693254,-0.787405913197193,0.815323674650206,0.681580940423458,-1.1603071571586
0.39528437222933,-1.29592993454201,1.96676809908098,1.58083712204298,0.63988761156242
0.403406156910515,0.987469086065315,0.0062501713592649,2.37494061541538,0.0201912996421831
2.53849365833162,0.517093853135254,0.40565925423332,0.470578394063447,0.417431955923801
-0.684758976070063,-0.161733052968957,0.0311157262277701,-2.4521212221363,0.108544755805356
0.664983189728138,0.227712635087778,-0.547267188652587,0.115381176407195,-0.00326473299099178
2.32901231335012,1.14288800562171,0.64135834222581,0.433143092185725,-2.15162859340052
-1.44730278597916,-1.18664574399762,-0.611391626192055,-2.69038246391877,1.4911194488814
-2.2564783002439,-1.81922847873536,2.29906782740624,0.766136577056165,-0.526028046457453
1.72319033278338,0.824339847685575,-0.515512900626646,0.74292828755834,1.18385057989357
-0.908743673086339,-0.311045756282537,0.253776305204987,0.779952913863849,0.923414100792752
-0.951642450156022,0.594205569113446,0.816553819039356,-0.30972714902303,-1.0139726489079
-2.03614283505474,-1.01450079958904,-0.113083299304116,-2.76366181300388,0.547591132288676
0.0955398342391519,0.256265481173276,-0.00463895051291126,1.20590578321683,0.985408969677837
0.763404769147789,-1.00739716926996,-0.0599423945096036,0.633194904303038,1.81881977853763
-0.0483416112125774,-0.536461388640528,0.724489580329753,-0.261535611201586,-1.225076592401
-0.126321134149226,0.853231824817809,-0.883618376657674,-0.384843918766693,-0.401864299694473
-1.82085118307875,-0.87422356060322,0.680755013262705,-1.69457479334921,1.68805691576859
-0.799928051438807,-1.16536021757122,1.51574533674549,-0.146716987938853,0.0726002504975923
1.53521513925586,-0.632927208631831,0.642383244309205,0.199197001830899,1.10882363434328
0.82954354376374,0.0263664524136006,0.0118262610129614,-1.90957044541683,-0.722650365270507
1.35007287392812,0.271411942249604,0.519886877340501,0.816206644369739,0.188737982245894
0.690260016624131,-0.308017365573896,0.337965979485409,-0.0630706408018785,-2.06611180042658
-0.43552997963877,-0.0794699063152431,0.552169067046121,-0.0538217903948752,-1.20617677726567
0.898372613627589,1.82765556793033,-1.14576455126211,-0.613214493219619,0.596307222850462
-0.354757264060958,-1.15516552677582,1.49191798100416,1.66914618954104,1.10359413543998
0.261812735787153,1.06790619074178,-0.30735727819584,0.275831861142984,-0.96946372361629
-0.188305164620168,-1.5122447987534,1.1811272047453,1.38528493572257,2.5930002715805
2.13751898232365,0.0138717942762263,-0.23519394849938,-1.58800815946481,-0.750191253837425
-0.310480568561227,-0.278476328458414,1.22138780968587,2.11818496319721,1.01193082157826
-0.166692273086147,-1.28245884025557,0.483696341562937,0.306848985575709,-0.466236223927316
-0.746417014112996,-1.75554478368554,1.45401739607628,1.136170609432,1.67682853832154
-1.18729710432691,-0.840603047900599,0.286265823073392,1.13815652990122,1.55466837069869
2.07649930135573,0.304464013749118,0.278380757557498,-0.488465781423102,0.564120500350297
1.27518615573363,-0.215060404408715,0.599445618302602,-1.29742139279654,1.39623147954341
2.63221501737719,0.677786868733752,0.372118325371274,-2.07117266783873,-0.37971035104762
0.0970691391355092,0.886817686883883,-0.726979877641436,0.147555219553333,-0.315702642136764
1.63634739739758,0.306618442030664,0.131771633853168,-1.63637188693428,1.77148300765805
-0.143836907605094,-0.869391949618584,0.682692432255425,1.25408251990364,0.0650657659731318
0.854946214576743,-1.34334604107655,1.48374733684059,1.05515500046775,1.36424162037028
1.38772050104051,-0.67850540510915,-0.0132901716867308,0.556563464128196,1.09277657666271
2.71394472377793,0.772640082061374,-0.961150798788702,-2.16237301991647,1.33430637457038
0.468153981946926,0.422149342137317,0.075305707267606,0.143277595391472,-1.60942479066772
0.474977091711253,-1.21136416848527,1.52286977277208,-0.465100701670942,-0.950131386324061
-0.370406684446583,-0.215779129486957,0.900881908559801,-1.17969789820981,-0.0189234620570347
-0.787468529725424,-1.11045245390721,0.433883464702487,0.531615529564924,2.24070059225019
-1.24923902634929,-1.09737374727487,1.55152169615796,3.01009603278531,-0.506316054492913
1.99223322671465,0.855070636724621,-0.552915820856189,0.0229819373647773,0.589555238296592
0.0876947262656474,1.28529752253328,-3.50904202014484,1.09432715285038,0.134117051929759
0.589169424210189,0.85536659629027,0.349576462600541,-0.754498962828627,0.354792592019958
0.815073280127182,0.4520001546066,0.539831572786302,0.812203185488933,-1.00951739165416
1.15267034764609,2.42258871781483,-1.18488231448936,-1.51905552531045,-0.274525311081279
-0.573372812770947,-1.97451758604692,1.52703959603754,0.119425153165776,1.60722050856397
0.0337288439460024,-0.96075061039226,2.10764079653961,0.119339592218995,-1.58342208137717
-1.72264780676407,-0.176652873288344,0.886514326050407,0.203556866145969,-0.929804518601494
0.272545149028658,-0.145550139058734,-1.59806308399925,-1.77982180473083,0.235917976861883
0.460781727784262,0.257444600215084,0.475894629366693,-0.0797684701794905,0.60479305749496
0.464317334505636,0.176554764701037,0.238795300457079,0.64943537331047,-0.189998744857273
0.543302078612805,0.276511612531039,-0.735427182993305,0.786293719641258,-1.2041695493535
1.507861558077,1.89148398599959,0.00222448853419159,0.0511896221672709,-0.497822103175065
0.595383559408282,0.859700033338981,-0.395164490117295,0.344580728725473,-0.624539972791653
0.193180446467104,0.00254293564451149,0.286967012151361,0.117433860192702,-0.0970980703404993
0.40626661249389,-0.63426898592322,-0.485817867482589,0.0377971580956233,0.654353197894679
0.311545777589819,-0.571150688550165,0.86524512868565,0.164501624247895,0.292785563707008
-1.32092478430961,-0.964091808568453,1.07573045862188,1.16616427630779,1.76445387140275
-0.0891577911753712,-0.0929246833090052,-0.839246178723663,-0.0248033649667105,1.91967080001444
-0.307445815306824,1.469953932426,-1.97000636793769,0.00215976834558245,-0.342895918892793
2.55245237456206,-1.76536801769049,1.50482941339361,0.798201861477771,1.37121147740089
-2.32628318210194,-0.304046185344653,0.915336621971643,0.0238095666132426,0.911883464897599
0.205889205604511,-0.0954084359996844,0.490657622447627,-0.0573772834714381,-0.779188670953283
0.669712561333467,-0.568934968035013,-0.0713632782811756,0.510781490810408,-1.36795078207293
-0.380495266712298,-1.22554750722576,0.252040430645596,0.537357175473776,1.16202006139167
-0.391051543325324,-0.186841272340434,0.329153933629764,-0.501950478765895,-1.87752141802469
-0.253809581548438,0.0668753129787852,1.04316036553064,0.318427314552108,-2.76076919260299
0.60519382717522,-0.798481510185308,-0.185536613479123,-1.03423839477788,0.368662948677249
1.79527764934038,1.19099937147391,-0.255087535228407,1.14395473435506,1.21107993609699
-0.268174515273838,-0.967829739369886,0.999058623888812,0.425317190208196,1.35813551154448
-0.0222977162342101,0.194534519639875,0.678586932166227,-1.67411760972692,-0.0370913025312853
0.650557281499316,1.14753760374102,-1.14916439401148,-0.773851009226454,-0.524361863521075
1.96420004944432,-1.32665596309031,0.731532688946611,-0.356568736054599,1.8396556077887
-0.241054003990123,-0.839027227833049,-1.09943844989611,-1.41227043455191,-0.392132864429302
-4.03757829171934,-1.18137542808832,-1.09248896832954,-0.201978292453702,-0.0116175227450935
2.43175642716021,0.800762722177041,0.185899831400074,1.46787596425356,0.207405753586336
0.223841659465928,-0.226432087584455,0.0788587867111642,0.0117091730304479,-0.0547985617558991
0.262313762988953,-0.698908131683384,0.268263916607523,-0.0597954941054507,-0.0648867559100754
-2.22432851458461,-0.204864119359803,0.220044758636515,2.04547670201275,-0.925242098419905
0.393162686490984,0.662102736914257,-0.932135397463427,-0.960604446660369,-0.702314302573567
1.51017709317614,0.178112238530133,1.06611586161318,-0.858898895212672,-0.298852059217404
-0.070239101504827,-0.213596264671868,-0.186677986275595,-0.491426111596073,-0.241499201952025
-1.55933319000732,-0.91487921254826,1.0012182194406,0.130086558302651,-1.45702472134091
0.451328895772041,-0.436671509499593,0.860655099297375,-1.69432076189859,2.32657281996273
-0.497027740457083,-0.738466782283239,1.21082877771862,0.247311750653119,-0.722200378744517
2.84292327224709,1.52858218089241,0.238363173800522,0.684639487279014,-0.404448065984876
-1.93433237730318,-1.08994051592093,1.52217396777223,3.26888324021659,-0.293673193226843
1.96333092837155,0.679560499574316,-0.0700270429230902,-0.208097516028251,0.0711644787755558
1.03527184570688,0.601844481713442,0.136824294697107,-0.53555042023124,1.19087035754726
2.90757265068228,1.37738697717818,-0.159318709992306,-1.74710908702908,-1.2202313556161
-1.39283308292821,0.204131596405908,0.186011941930752,-1.07506308458721,-1.16996096653684
0.248214316793122,-1.04407469784669,1.45244342288782,0.549918112898795,0.721544615321315
-1.63998488451166,-1.47297510565354,0.716880114180958,-0.741095457231355,1.5287484437427
-0.0850849640259539,0.179364779612634,0.419897030092327,1.15706379951565,-1.63037175177899
-1.26315691601266,-0.954976097462653,-0.132822873308847,2.47167633589422,-1.46447444458474
1.12671746189578,1.8704760452459,-0.215052713872905,-1.56005071092757,-1.09498472102093
0.429775556512457,-0.323856550145004,1.62568439382791,0.4304812124577,0.0229911080966686
1.30714553615902,0.0223287831477123,0.847713662326213,-0.465595461160016,-1.20952595569876
-0.218207326630585,-1.20890000357459,1.88404692398106,0.0768545724071959,1.0267383669701
1.1569525918564,0.756103988632633,0.0784858358378092,-0.625028689363816,-0.745039898351537
-0.559836599951507,0.193500654915095,-1.92901845270503,2.33721766424959,0.815308126864975
3.64758469184097,3.05051989491424,-1.74079797869674,-0.00140139969565893,0.379652852654197
-1.2275130762683,-1.15590142698538,0.297020972165276,0.704066248595787,0.0262117184371549
-0.548919037082232,-0.0123732937571089,0.0323321701970197,-1.17519154249699,0.584306887900071
0.841896338050882,1.56245686860757,-1.74748771328199,0.197619012554118,-0.469815903302443
-0.182588170445667,0.314061493534024,-0.474226330701185,1.31566378794118,-1.2906863549309
0.427740286221537,-1.07655385079904,0.433193842182243,1.72631065485639,0.149216770991945
-0.0471641187917404,-0.905619822979052,1.30076434845703,-1.33197980664257,0.589755788528787
-2.5676537583203,-1.13591358383857,-1.04247052048448,0.707492338392922,0.105477200803268
0.132905681326976,-0.368729087281897,-1.89407024618476,0.3549634525238,0.887080354862525
-0.472093127525931,-0.462340198653187,1.40378478581328,-1.37870785814614,-0.321861758315289
0.246863161652985,0.185268897878869,0.681930569086265,-1.4399609999971,-2.89383152571537
0.706299130455781,0.699496650721316,0.559484545677843,1.45919232414744,-0.987728968007036
0.159916313421221,-0.296951813681085,-0.048027335250557,-1.07854456915313,1.92919014516678
-0.100731564660644,-0.0670661450089736,0.154574472776046,1.84798397125398,-1.09480182508796
0.692059663779911,0.598363155851135,0.648022170679578,-0.738333964540786,0.326212368559259
-1.1066601666321,-1.15373084585999,1.0997851006238,-1.82179569389998,0.606148465175015
-2.40741812701619,0.133800652089951,-3.22172081207889,0.966971715161243,-0.803444022040612
0.339241002506734,0.23137802652648,0.572432664499674,0.887356674089334,-0.910251831932383
1.10031281652194,0.202720052254395,-0.982862170466874,-0.137852587847021,0.701823350892403
0.492683737746569,-0.524310705529857,0.785628238783219,0.652151908680761,-0.120450086818115
0.0399742449140937,0.872140193290449,0.32359795379756,-0.671457394643319,-0.409393103357837
-2.73872084095057,-0.0396541469008433,-0.33965833070258,-0.0101942383772516,0.550593439167645
-1.25506808086503,0.26086812880332,-0.368512577013858,-0.409343502455643,-1.54203172968416
-0.417316620753671,1.13920735164869,0.377545396353488,1.19178621384865,-1.44146235723749
-2.95695298316248,-1.99641554835343,1.88611075113476,-0.309268261142189,0.362533977131769
-2.25206521210363,-0.691090979452536,-3.2709806942374,0.911403751694568,1.80527158148227
-2.04597382426695,-2.27270297492259,2.92354700094364,0.210310704746199,0.93653864423227
0.310499967627903,0.804755413687832,0.574592065098164,0.885450305144696,0.378352672285846
-0.885004073857663,-0.269305083214183,-1.58118383136369,0.804120872343626,-0.310788716411024
-1.76569441594387,1.41678515340922,-0.19444056126626,-0.100903703448166,-0.600087241060726
1.53570569805082,0.486237703843305,0.501815434164854,1.63299787648252,-1.23725375786325
0.741692507252494,-0.223918526859179,0.307938787059743,-0.596979890695396,1.22593298049574
-1.28978000763451,-0.357456287942348,1.45180436117722,1.15427009912704,0.235669268159717
-0.477121590900753,-2.40886801940847,-1.29380455317567,1.92469854787182,-0.320962851955907
1.9591005243094,0.0286275575235868,-0.138213692323731,0.173373471245508,2.48404295296298
0.804838896303597,0.180926842070192,-0.0471476003754055,0.513209816414877,0.919561197668909
0.759700600038553,0.789555278824974,-0.457147390840928,0.071698375946791,-1.44256954889007
0.135169263985829,-0.985671734426819,1.5085730055654,-0.35747414824574,-1.42514820888071
1.36212556722815,-0.375911635252523,0.881632999884465,0.307542702859661,0.669219883498695
-0.0382024119469484,-1.61391226566135,0.766556250476983,2.27866951079229,0.0216338192946716
-0.176415944710909,-0.659573376678966,1.00108986831208,-0.442332531914439,0.372448010979032
-0.25841654882896,-0.643157925188034,0.475125596260986,0.858912418830114,0.508270816147628
-2.06973505211107,0.0843592807514134,0.70806852014913,0.369511420310994,0.228523459898744
3.14551815222672,0.9461648313783,0.176865953489306,1.94318651823636,-0.0747136528291016
-3.34863007552192,-0.188120419476308,-2.20065682613036,0.296837692701528,-1.36433879863444
0.977843518694952,0.115210457623269,0.37457405301295,-0.112411272136541,-0.15613456359704
0.833626832476711,0.800794878759342,-0.00390561448817421,-0.84757230224593,-0.299869345214627
2.24179303720652,0.715911988097741,-0.608599331691244,-1.04731141043503,1.12732556856365
-1.96977243034787,0.75028997155149,-0.0984785413904505,-2.13500437066225,-0.979605438575096
0.681190925931204,-0.694925465834957,0.938018033447418,0.425162060890381,0.275959538228134
1.51508014908972,0.390460814041973,0.474918199229819,-0.0455589270402969,1.57870940483829
-0.951931289177695,0.408355347505764,-2.01315730640456,-0.0304526483876588,-1.96150019963319
